customer_id,gender,age,payment_method
C127551,Male,50,Credit Card
C127554,Female,52,Cash
C127560,Male,19,Debit Card
C127564,Female,67,Cash
C127565,Male,38,Debit Card
C127566,Female,49,Credit Card
C127569,Female,59,Cash
C127573,Male,47,Cash
C127576,Female,29,Debit Card
C127577,Male,37,Credit Card
C127580,Female,31,Cash
C127581,Female,60,Credit Card
C127590,Female,59,Credit Card
C127591,Male,35,Credit Card
C127592,Male,62,Credit Card
C127595,Female,25,Cash
C127597,Female,48,Credit Card
C127599,Male,21,Credit Card
C127600,Female,48,Cash
C127601,Male,36,Credit Card
C127603,Female,66,Cash
C127608,Female,23,Cash
C127609,Female,43,Cash
C127611,Female,24,Cash
C127613,Male,47,Cash
C127618,Female,19,Debit Card
C127619,Female,20,Credit Card
C127623,Female,37,Debit Card
C127625,Female,69,Cash
C127626,Female,66,Debit Card
C127628,Female,19,Credit Card
C127631,Female,29,Credit Card
C127633,Female,57,Debit Card
C127642,Female,41,Debit Card
C127647,Female,65,Credit Card
C127648,Male,53,Cash
C127649,Female,53,Cash
C127652,Male,28,Credit Card
C127654,Female,67,Credit Card
C127658,Female,29,Debit Card
C127663,Female,65,Cash
C127674,Female,28,Debit Card
C127676,Female,56,Debit Card
C127677,Female,63,Cash
C127683,Female,50,Credit Card
C127684,Male,30,Credit Card
C127688,Female,33,Cash
C127692,Female,60,Credit Card
C127696,Female,52,Cash
C127697,Female,58,Cash
C127706,Female,19,Credit Card
C127712,Male,39,Cash
C127713,Male,30,Credit Card
C127714,Male,30,Credit Card
C127718,Female,48,Cash
C127721,Female,36,Credit Card
C127722,Male,49,Cash
C127723,Female,64,Cash
C127726,Male,20,Cash
C127730,Female,56,Cash
C127739,Male,39,Credit Card
C127741,Male,26,Debit Card
C127746,Female,55,Cash
C127747,Male,19,Debit Card
C127755,Female,41,Credit Card
C127758,Female,27,Cash
C127759,Female,40,Cash
C127763,Female,26,Credit Card
C127764,Male,60,Cash
C127765,Male,55,Credit Card
C127766,Male,46,Cash
C127767,Female,62,Credit Card
C127769,Male,52,Cash
C127773,Male,57,Credit Card
C127775,Female,63,Cash
C127777,Male,66,Credit Card
C127778,Female,64,Cash
C127779,Female,19,Cash
C127782,Male,47,Credit Card
C127784,Male,54,Debit Card
C127785,Female,35,Debit Card
C127791,Male,43,Cash
C127798,Female,27,Debit Card
C127802,Male,60,Cash
C127804,Male,24,Debit Card
C127805,Female,61,Cash
C127807,Male,47,Cash
C127810,Female,48,Cash
C127812,Female,69,Credit Card
C127815,Female,49,Credit Card
C127816,Male,37,Credit Card
C127819,Female,25,Credit Card
C127823,Male,33,Credit Card
C127837,Female,47,Debit Card
C127838,Female,28,Cash
C127839,Male,44,Credit Card
C127843,Male,53,Cash
C127844,Female,28,Debit Card
C127847,Male,38,Credit Card
C127848,Female,34,Debit Card
C127849,Male,23,Debit Card
C127851,Female,43,Credit Card
C127852,Male,22,Credit Card
C127853,Female,65,Credit Card
C127855,Male,39,Cash
C127857,Female,21,Credit Card
C127859,Female,50,Credit Card
C127860,Male,67,Debit Card
C127864,Female,28,Debit Card
C127865,Female,51,Credit Card
C127866,Female,26,Debit Card
C127872,Male,42,Credit Card
C127873,Female,68,Cash
C127878,Female,65,Cash
C127883,Male,24,Cash
C127884,Female,66,Debit Card
C127885,Female,68,Credit Card
C127886,Female,23,Cash
C127892,Female,35,Cash
C127895,Female,60,Debit Card
C127896,Male,37,Debit Card
C127898,Female,40,Cash
C127900,Female,20,Debit Card
C127909,Male,53,Debit Card
C127912,Male,21,Cash
C127923,Female,66,Credit Card
C127925,Male,47,Credit Card
C127928,Male,21,Credit Card
C127929,Male,53,Credit Card
C127937,Male,60,Cash
C127939,Female,21,Debit Card
C127941,Female,69,Credit Card
C127942,Male,37,Credit Card
C127945,Female,37,Cash
C127947,Male,33,Credit Card
C127950,Male,62,Cash
C127953,Female,69,Cash
C127954,Male,46,Cash
C127960,Male,29,Credit Card
C127967,Male,42,Credit Card
C127974,Female,48,Cash
C127975,Female,50,Credit Card
C127977,Male,55,Debit Card
C127979,Female,62,Credit Card
C127982,Male,63,Credit Card
C127983,Female,30,Cash
C127985,Female,55,Cash
C127992,Female,41,Credit Card
C127993,Female,33,Debit Card
C127994,Female,58,Credit Card
C128002,Male,56,Cash
C128007,Male,68,Cash
C128008,Female,55,Cash
C128011,Female,62,Credit Card
C128012,Female,63,Debit Card
C128014,Male,40,Credit Card
C128018,Female,53,Debit Card
C128019,Male,53,Cash
C128020,Male,50,Credit Card
C128025,Male,50,Cash
C128026,Male,33,Debit Card
C128027,Male,40,Cash
C128029,Male,26,Credit Card
C128031,Female,34,Debit Card
C128035,Female,24,Credit Card
C128036,Female,50,Credit Card
C128038,Female,37,Cash
C128039,Female,33,Cash
C128041,Male,59,Credit Card
C128044,Male,32,Credit Card
C128050,Female,36,Credit Card
C128054,Female,46,Cash
C128058,Female,67,Credit Card
C128063,Female,43,Credit Card
C128069,Female,46,Cash
C128078,Male,59,Cash
C128080,Male,42,Cash
C128081,Female,54,Credit Card
C128086,Male,66,Debit Card
C128089,Male,62,Credit Card
C128093,Male,39,Cash
C128097,Female,24,Credit Card
C128099,Female,45,Credit Card
C128100,Female,40,Cash
C128107,Female,22,Credit Card
C128110,Female,27,Credit Card
C128111,Female,65,Cash
C128115,Female,24,Credit Card
C128121,Male,69,Debit Card
C128131,Male,25,Cash
C128135,Female,59,Credit Card
C128136,Female,50,Cash
C128140,Female,55,Credit Card
C128143,Female,42,Cash
C128145,Female,67,Cash
C128148,Male,55,Debit Card
C128154,Female,43,Credit Card
C128158,Male,63,Cash
C128165,Male,46,Cash
C128174,Female,27,Credit Card
C128175,Female,64,Cash
C128177,Male,61,Credit Card
C128178,Female,67,Cash
C128180,Male,67,Cash
C128187,Male,20,Credit Card
C128188,Male,33,Cash
C128194,Male,64,Cash
C128199,Female,57,Cash
C128201,Male,65,Debit Card
C128208,Female,43,Debit Card
C128211,Female,31,Debit Card
C128219,Female,50,Cash
C128222,Female,66,Cash
C128223,Male,49,Debit Card
C128226,Female,60,Credit Card
C128229,Female,66,Credit Card
C128230,Male,56,Credit Card
C128237,Female,45,Debit Card
C128238,Female,40,Debit Card
C128244,Female,64,Debit Card
C128245,Female,55,Credit Card
C128249,Male,31,Cash
C128251,Male,61,Credit Card
C128252,Female,48,Credit Card
C128253,Female,58,Cash
C128254,Male,67,Cash
C128259,Female,46,Cash
C128265,Male,52,Credit Card
C128270,Female,22,Credit Card
C128271,Female,26,Credit Card
C128274,Male,54,Credit Card
C128276,Female,56,Cash
C128277,Male,48,Credit Card
C128278,Female,69,Cash
C128283,Male,56,Cash
C128285,Male,33,Cash
C128287,Female,49,Cash
C128292,Female,45,Cash
C128295,Female,28,Credit Card
C128297,Male,22,Debit Card
C128299,Female,48,Cash
C128304,Male,37,Debit Card
C128306,Female,20,Credit Card
C128310,Female,41,Cash
C128312,Male,25,Cash
C128314,Female,60,Credit Card
C128317,Female,56,Credit Card
C128321,Female,18,Cash
C128322,Female,52,Debit Card
C128323,Male,36,Debit Card
C128327,Female,52,Credit Card
C128331,Male,46,Credit Card
C128333,Female,43,Cash
C128336,Female,50,Credit Card
C128341,Female,40,Cash
C128343,Female,52,Credit Card
C128348,Female,46,Cash
C128349,Female,43,Debit Card
C128354,Male,28,Credit Card
C128356,Female,28,Debit Card
C128359,Female,63,Cash
C128360,Female,43,Credit Card
C128363,Female,61,Cash
C128365,Male,31,Credit Card
C128367,Female,35,Cash
C128371,Male,50,Credit Card
C128373,Female,18,Cash
C128376,Male,48,Cash
C128378,Female,43,Cash
C128379,Female,48,Credit Card
C128380,Female,48,Credit Card
C128382,Male,44,Credit Card
C128383,Male,25,Debit Card
C128384,Female,24,Cash
C128389,Male,65,Cash
C128393,Female,38,Cash
C128397,Female,22,Debit Card
C128401,Male,35,Cash
C128402,Female,62,Debit Card
C128405,Female,33,Cash
C128406,Male,39,Credit Card
C128407,Female,38,Cash
C128416,Male,30,Debit Card
C128424,Female,48,Cash
C128425,Male,67,Debit Card
C128426,Female,34,Cash
C128427,Female,24,Cash
C128434,Female,28,Cash
C128436,Female,53,Cash
C128437,Female,61,Debit Card
C128442,Female,44,Credit Card
C128451,Female,32,Credit Card
C128455,Male,24,Cash
C128456,Male,29,Cash
C128457,Male,62,Debit Card
C128460,Male,65,Cash
C128463,Male,62,Debit Card
C128469,Female,58,Cash
C128470,Female,62,Credit Card
C128475,Female,60,Credit Card
C128481,Female,20,Cash
C128482,Female,61,Cash
C128484,Male,40,Cash
C128485,Female,62,Cash
C128488,Male,27,Debit Card
C128489,Female,69,Cash
C128492,Male,52,Credit Card
C128500,Male,29,Credit Card
C128502,Female,24,Cash
C128504,Female,36,Cash
C128505,Female,19,Credit Card
C128507,Female,62,Cash
C128512,Female,23,Credit Card
C128520,Male,21,Credit Card
C128524,Female,29,Credit Card
C128526,Male,40,Cash
C128530,Female,58,Debit Card
C128531,Female,68,Credit Card
C128535,Female,67,Debit Card
C128537,Female,52,Cash
C128540,Female,51,Debit Card
C128543,Male,33,Debit Card
C128548,Male,31,Cash
C128550,Female,49,Credit Card
C128552,Male,50,Cash
C128554,Male,48,Cash
C128555,Female,52,Credit Card
C128558,Male,46,Credit Card
C128559,Male,32,Cash
C128560,Male,61,Debit Card
C128561,Female,46,Cash
C128563,Male,31,Debit Card
C128567,Female,28,Cash
C128583,Male,36,Debit Card
C128585,Female,68,Cash
C128587,Female,63,Cash
C128595,Male,28,Credit Card
C128598,Female,65,Cash
C128608,Female,52,Debit Card
C128612,Female,58,Credit Card
C128613,Male,61,Debit Card
C128616,Male,66,Credit Card
C128618,Female,35,Cash
C128620,Female,56,Cash
C128629,Male,65,Cash
C128630,Male,22,Cash
C128632,Male,46,Credit Card
C128633,Female,32,Debit Card
C128635,Female,65,Cash
C128637,Female,38,Debit Card
C128638,Female,37,Cash
C128639,Female,35,Credit Card
C128642,Female,36,Credit Card
C128646,Female,48,Cash
C128648,Male,43,Cash
C128650,Male,24,Debit Card
C128652,Female,27,Credit Card
C128656,Female,41,Credit Card
C128659,Male,31,Cash
C128660,Female,45,Credit Card
C128664,Female,32,Cash
C128666,Female,20,Cash
C128671,Male,49,Debit Card
C128672,Female,24,Credit Card
C128673,Female,47,Cash
C128684,Female,55,Credit Card
C128686,Female,58,Cash
C128688,Female,52,Credit Card
C128692,Female,24,Credit Card
C128693,Male,63,Credit Card
C128697,Female,30,Credit Card
C128699,Male,37,Cash
C128700,Female,54,Credit Card
C128701,Female,39,Cash
C128702,Female,43,Debit Card
C128704,Female,64,Cash
C128706,Male,56,Cash
C128714,Female,44,Debit Card
C128715,Male,29,Credit Card
C128722,Male,55,Cash
C128723,Female,36,Cash
C128727,Female,33,Credit Card
C128730,Female,35,Cash
C128731,Male,64,Debit Card
C128734,Male,32,Credit Card
C128740,Female,20,Credit Card
C128743,Female,31,Cash
C128747,Female,20,Debit Card
C128750,Female,37,Cash
C128752,Female,65,Cash
C128754,Female,50,Debit Card
C128755,Female,31,Cash
C128758,Female,29,Cash
C128759,Female,19,Credit Card
C128770,Female,48,Cash
C128772,Female,24,Debit Card
C128776,Male,33,Cash
C128779,Male,25,Credit Card
C128781,Female,24,Credit Card
C128782,Male,21,Credit Card
C128783,Female,32,Cash
C128785,Female,29,Credit Card
C128790,Female,53,Cash
C128792,Male,47,Cash
C128797,Female,69,Cash
C128798,Female,55,Debit Card
C128801,Female,35,Credit Card
C128802,Female,58,Credit Card
C128804,Female,20,Cash
C128805,Female,58,Credit Card
C128807,Male,68,Cash
C128808,Female,23,Cash
C128811,Female,68,Cash
C128812,Male,26,Credit Card
C128813,Female,53,Debit Card
C128821,Female,29,Credit Card
C128823,Female,30,Cash
C128829,Female,67,Credit Card
C128834,Male,57,Credit Card
C128835,Female,41,Debit Card
C128840,Male,22,Cash
C128845,Female,29,Credit Card
C128848,Female,51,Cash
C128851,Female,55,Debit Card
C128854,Male,37,Credit Card
C128857,Male,55,Debit Card
C128860,Female,34,Cash
C128861,Female,61,Cash
C128865,Male,31,Cash
C128866,Female,28,Cash
C128869,Female,29,Cash
C128872,Male,24,Cash
C128873,Female,24,Cash
C128875,Male,30,Debit Card
C128876,Male,27,Cash
C128877,Male,65,Credit Card
C128891,Female,41,Cash
C128894,Female,52,Credit Card
C128895,Male,69,Credit Card
C128910,Female,25,Debit Card
C128912,Male,50,Cash
C128916,Female,38,Debit Card
C128919,Male,27,Credit Card
C128921,Male,60,Debit Card
C128924,Female,53,Cash
C128925,Female,57,Credit Card
C128926,Female,34,Cash
C128929,Male,62,Credit Card
C128930,Female,50,Cash
C128933,Female,45,Credit Card
C128934,Female,31,Credit Card
C128936,Female,41,Debit Card
C128938,Female,52,Cash
C128950,Female,60,Credit Card
C128954,Male,57,Cash
C128958,Female,47,Cash
C128962,Female,53,Cash
C128967,Male,52,Cash
C128969,Female,18,Cash
C128971,Female,67,Debit Card
C128975,Male,46,Cash
C128982,Female,69,Credit Card
C128985,Female,53,Credit Card
C128989,Female,26,Credit Card
C128994,Female,23,Debit Card
C128995,Female,37,Cash
C128999,Female,51,Credit Card
C129000,Male,52,Cash
C129002,Female,64,Debit Card
C129003,Male,53,Cash
C129008,Male,48,Credit Card
C129009,Female,68,Debit Card
C129011,Female,25,Credit Card
C129016,Male,20,Cash
C129025,Female,26,Cash
C129027,Male,59,Cash
C129028,Female,66,Credit Card
C129031,Male,38,Cash
C129037,Male,54,Debit Card
C129039,Female,22,Cash
C129041,Female,33,Credit Card
C129044,Female,50,Debit Card
C129053,Male,24,Credit Card
C129055,Female,66,Debit Card
C129074,Female,49,Cash
C129075,Female,65,Cash
C129078,Female,59,Credit Card
C129079,Male,32,Cash
C129082,Female,32,Credit Card
C129083,Male,56,Cash
C129084,Male,37,Credit Card
C129085,Male,36,Credit Card
C129086,Female,62,Cash
C129088,Female,65,Debit Card
C129091,Male,36,Cash
C129092,Male,61,Credit Card
C129093,Male,39,Cash
C129097,Female,36,Credit Card
C129098,Female,56,Credit Card
C129099,Female,56,Credit Card
C129100,Female,34,Cash
C129108,Male,18,Debit Card
C129110,Female,26,Cash
C129112,Female,45,Credit Card
C129114,Female,62,Debit Card
C129115,Female,44,Cash
C129117,Female,26,Cash
C129131,Female,43,Cash
C129132,Female,47,Credit Card
C129133,Male,59,Debit Card
C129134,Male,64,Credit Card
C129136,Male,62,Credit Card
C129138,Male,20,Cash
C129143,Female,30,Debit Card
C129145,Female,59,Credit Card
C129151,Male,47,Cash
C129165,Female,52,Cash
C129167,Female,69,Cash
C129168,Male,51,Cash
C129173,Male,33,Cash
C129177,Female,24,Credit Card
C129183,Male,23,Cash
C129188,Female,19,Cash
C129199,Male,45,Debit Card
C129202,Female,64,Debit Card
C129203,Male,52,Credit Card
C129206,Male,52,Credit Card
C129212,Female,19,Credit Card
C129214,Female,59,Cash
C129219,Male,41,Cash
C129220,Female,58,Cash
C129224,Female,20,Credit Card
C129229,Male,62,Debit Card
C129235,Female,30,Cash
C129237,Male,66,Credit Card
C129239,Male,56,Credit Card
C129240,Female,32,Cash
C129247,Female,22,Debit Card
C129251,Male,62,Cash
C129252,Female,24,Credit Card
C129258,Female,19,Cash
C129262,Female,56,Cash
C129263,Male,31,Credit Card
C129269,Male,35,Cash
C129278,Female,42,Credit Card
C129279,Female,23,Cash
C129284,Female,55,Credit Card
C129288,Male,48,Credit Card
C129289,Female,47,Cash
C129291,Female,44,Debit Card
C129294,Female,64,Cash
C129295,Female,43,Debit Card
C129296,Female,39,Credit Card
C129300,Female,23,Credit Card
C129305,Female,46,Cash
C129306,Female,60,Credit Card
C129315,Female,59,Credit Card
C129321,Female,36,Cash
C129325,Female,55,Credit Card
C129328,Male,48,Credit Card
C129329,Male,22,Cash
C129330,Male,63,Cash
C129331,Male,60,Credit Card
C129332,Male,38,Cash
C129336,Female,49,Credit Card
C129337,Female,26,Debit Card
C129338,Male,65,Cash
C129343,Male,59,Cash
C129344,Female,31,Credit Card
C129345,Female,66,Debit Card
C129347,Male,58,Cash
C129361,Female,49,Credit Card
C129364,Male,50,Credit Card
C129367,Male,63,Debit Card
C129368,Male,53,Credit Card
C129373,Male,21,Debit Card
C129374,Male,68,Debit Card
C129375,Female,39,Credit Card
C129380,Female,29,Cash
C129382,Male,22,Cash
C129386,Male,29,Cash
C129391,Female,29,Debit Card
C129394,Female,61,Debit Card
C129395,Female,39,Credit Card
C129398,Male,19,Cash
C129407,Male,44,Debit Card
C129409,Male,69,Credit Card
C129411,Female,45,Cash
C129412,Male,43,Cash
C129419,Female,39,Credit Card
C129421,Female,40,Credit Card
C129435,Female,34,Credit Card
C129439,Female,30,Credit Card
C129443,Female,60,Credit Card
C129447,Male,37,Credit Card
C129449,Female,26,Cash
C129451,Male,21,Credit Card
C129464,Male,47,Credit Card
C129467,Female,52,Cash
C129470,Female,68,Cash
C129472,Female,53,Debit Card
C129477,Female,63,Cash
C129479,Female,31,Credit Card
C129483,Male,33,Debit Card
C129484,Female,40,Credit Card
C129486,Female,51,Credit Card
C129489,Female,18,Debit Card
C129491,Female,26,Debit Card
C129492,Female,25,Credit Card
C129495,Male,49,Credit Card
C129496,Female,40,Cash
C129498,Female,66,Cash
C129499,Male,19,Debit Card
C129500,Female,24,Cash
C129508,Female,35,Credit Card
C129517,Male,69,Debit Card
C129520,Female,39,Cash
C129523,Female,67,Credit Card
C129528,Male,50,Cash
C129529,Female,63,Debit Card
C129530,Female,67,Credit Card
C129532,Female,32,Credit Card
C129534,Male,30,Debit Card
C129539,Female,50,Cash
C129541,Male,34,Credit Card
C129543,Female,21,Credit Card
C129546,Male,24,Debit Card
C129547,Female,45,Cash
C129548,Male,31,Cash
C129550,Male,19,Credit Card
C129551,Male,31,Cash
C129554,Female,21,Debit Card
C129561,Female,51,Cash
C129563,Female,20,Cash
C129570,Female,24,Debit Card
C129573,Female,60,Credit Card
C129577,Female,19,Cash
C129578,Female,55,Cash
C129583,Female,24,Cash
C129600,Female,65,Credit Card
C129602,Female,18,Cash
C129604,Female,36,Cash
C129610,Male,36,Cash
C129611,Female,50,Cash
C129613,Female,60,Credit Card
C129614,Male,61,Cash
C129630,Female,19,Cash
C129631,Female,28,Cash
C129645,Female,59,Credit Card
C129651,Male,63,Cash
C129656,Female,22,Cash
C129664,Female,57,Debit Card
C129667,Female,41,Credit Card
C129670,Female,45,Cash
C129678,Male,59,Cash
C129680,Male,69,Cash
C129682,Female,25,Credit Card
C129684,Female,61,Credit Card
C129685,Male,18,Debit Card
C129686,Female,18,Debit Card
C129689,Male,64,Debit Card
C129691,Male,63,Debit Card
C129692,Female,33,Cash
C129694,Female,64,Cash
C129700,Male,23,Debit Card
C129701,Male,28,Cash
C129702,Female,33,Credit Card
C129704,Female,32,Debit Card
C129705,Female,30,Credit Card
C129707,Male,65,Cash
C129710,Female,58,Debit Card
C129711,Male,45,Debit Card
C129714,Female,37,Cash
C129715,Female,38,Cash
C129716,Female,19,Cash
C129717,Female,40,Cash
C129718,Male,23,Debit Card
C129720,Female,51,Cash
C129726,Female,36,Debit Card
C129732,Female,53,Cash
C129734,Male,57,Credit Card
C129737,Male,56,Cash
C129739,Female,65,Cash
C129746,Female,63,Debit Card
C129749,Male,38,Cash
C129750,Female,65,Credit Card
C129757,Male,39,Debit Card
C129758,Female,69,Credit Card
C129762,Female,42,Cash
C129763,Female,34,Credit Card
C129765,Female,41,Credit Card
C129770,Female,25,Debit Card
C129771,Female,23,Credit Card
C129775,Male,50,Credit Card
C129778,Female,36,Debit Card
C129781,Female,65,Cash
C129786,Male,53,Cash
C129788,Female,59,Cash
C129790,Male,38,Cash
C129791,Female,46,Cash
C129792,Male,27,Cash
C129794,Male,58,Cash
C129800,Female,28,Cash
C129804,Male,33,Credit Card
C129808,Male,19,Cash
C129810,Male,27,Credit Card
C129813,Male,19,Credit Card
C129826,Male,44,Debit Card
C129828,Female,26,Cash
C129830,Female,47,Cash
C129832,Male,45,Cash
C129833,Female,35,Debit Card
C129837,Male,43,Cash
C129842,Male,31,Cash
C129846,Male,18,Cash
C129849,Female,38,Cash
C129851,Female,19,Credit Card
C129854,Male,65,Debit Card
C129861,Male,35,Cash
C129862,Female,28,Cash
C129865,Female,37,Cash
C129869,Male,25,Debit Card
C129875,Male,35,Debit Card
C129877,Female,57,Debit Card
C129879,Female,40,Credit Card
C129887,Male,24,Cash
C129888,Male,54,Debit Card
C129889,Female,55,Credit Card
C129891,Male,41,Credit Card
C129902,Female,39,Cash
C129904,Male,65,Cash
C129905,Female,21,Debit Card
C129911,Female,35,Credit Card
C129912,Female,44,Cash
C129913,Female,62,Cash
C129918,Female,58,Cash
C129920,Male,38,Credit Card
C129923,Male,26,Debit Card
C129926,Female,23,Debit Card
C129927,Female,66,Debit Card
C129928,Female,44,Cash
C129929,Male,34,Debit Card
C129930,Female,48,Debit Card
C129935,Male,45,Debit Card
C129937,Female,55,Credit Card
C129938,Female,57,Debit Card
C129939,Male,43,Debit Card
C129943,Female,37,Credit Card
